Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Expiry_Class,Days_Until_Expiry,Stock_Age,Stock_Value,Shelf_Life,Remaining_Shelf_Life_Ratio
46-911-1159,Onion,Fruits & Vegetables,30-820-2883,Voolia,98,40,100,2.0,2025-02-03,2024-10-30,2025-03-31,9171 Norway Maple Trail,46,9,Active,Expired,-160,216,196.0,56,0.0
00-963-2193,Milk,Dairy,39-521-8484,Thoughtsphere,43,88,33,1.0,2024-07-19,2025-02-03,2025-07-20,5030 Moose Junction,84,75,Discontinued,Expired,-49,415,43.0,366,0.0
28-986-8001,Pomegranate,Fruits & Vegetables,37-281-2537,Kwideo,65,69,4,6.0,2024-08-14,2024-06-15,2025-06-23,4 Old Shore Avenue,80,26,Active,Expired,-76,389,390.0,313,0.0
79-400-6216,Mozzarella Cheese,Dairy,83-361-7509,Devpoint,16,56,13,7.2,2025-02-10,2024-03-10,2025-04-26,4 Warbler Center,56,28,Discontinued,Expired,-134,209,115.2,75,0.0
94-525-6925,Rye Bread,Bakery,31-892-6816,Kwilith,50,56,63,3.0,2024-03-27,2024-05-16,2025-03-27,667 Arkansas Circle,70,100,Discontinued,Expired,-164,529,150.0,365,0.0
48-770-6319,Egg (Duck),Dairy,64-452-2395,Fivebridge,52,31,18,1.0,2024-04-28,2024-11-21,2025-08-15,34 Fremont Point,77,16,Backordered,Expired,-23,497,52.0,474,0.0
55-631-7937,Greek Yogurt,Dairy,79-508-5241,Avamba,26,54,90,3.0,2024-10-15,2024-06-19,2025-08-15,82 Drewry Junction,25,81,Active,Expired,-23,327,78.0,304,0.0
58-005-5343,Cucumber,Fruits & Vegetables,83-401-2709,Youbridge,38,94,87,1.8,2024-05-27,2024-05-03,2025-07-30,43211 Lakeland Place,89,100,Discontinued,Expired,-39,468,68.4,429,0.0
24-986-5091,Vanilla Biscuit,Bakery,51-076-1164,Ozu,89,22,23,5.5,2024-05-12,2024-06-25,2025-06-15,88 Lighthouse Bay Crossing,83,25,Discontinued,Expired,-84,483,489.5,399,0.0
24-579-6500,Anchovies,Seafood,60-309-5783,Zoovu,93,51,70,10.0,2024-04-22,2024-06-12,2025-08-06,4 Stang Place,81,18,Active,Expired,-32,503,930.0,471,0.0
84-629-1532,Arabica Coffee,Beverages,50-378-4320,Chatterpoint,22,89,25,21.0,2024-02-25,2024-11-27,2025-03-14,7 Sloan Park,30,62,Discontinued,Expired,-177,560,462.0,383,0.0
60-771-0879,Blueberries,Fruits & Vegetables,90-554-0576,Kayveo,89,15,22,10.0,2024-11-17,2025-02-11,2025-06-28,9 Karstens Center,79,42,Discontinued,Expired,-71,294,890.0,223,0.0
11-581-9869,Carrot,Fruits & Vegetables,22-867-3079,Avaveo,51,60,98,1.5,2024-05-01,2024-12-12,2025-06-20,44801 Myrtle Center,44,95,Discontinued,Expired,-79,494,76.5,415,0.0
55-680-0982,Green Tea,Beverages,57-412-5368,Jetpulse,64,66,28,8.0,2024-05-28,2025-01-14,2025-03-13,0 Sutteridge Trail,25,52,Discontinued,Expired,-178,467,512.0,289,0.0
29-592-7315,Arborio Rice,Grains & Pulses,61-867-3019,Dabtype,56,4,74,4.5,2024-03-15,2024-07-04,2025-08-26,21625 Schlimgen Park,61,73,Active,Expired,-12,541,252.0,529,0.0
21-809-7115,White Rice,Grains & Pulses,57-774-4116,Tagcat,80,86,50,1.8,2024-05-05,2024-07-22,2025-03-18,3053 Sachs Center,46,69,Discontinued,Expired,-173,490,144.0,317,0.0
97-093-4278,Buttermilk,Dairy,38-200-4863,Twitterlist,69,98,89,2.55,2024-10-29,2024-04-09,2025-06-19,467 Dexter Pass,29,34,Discontinued,Expired,-80,313,175.95,233,0.0
76-070-1411,Evaporated Milk,Dairy,63-528-0643,Realcube,15,75,78,1.9,2025-02-01,2025-02-12,2025-06-21,87578 Stoughton Parkway,71,21,Discontinued,Expired,-78,218,28.5,140,0.0
97-040-3822,Swiss Cheese,Dairy,78-459-1417,Gevee,50,99,73,8.0,2024-05-12,2024-08-23,2025-07-30,42 Clemons Terrace,42,1,Backordered,Expired,-39,483,400.0,444,0.0
00-440-9568,Blueberries,Fruits & Vegetables,43-605-2448,Kamba,53,98,25,10.0,2024-09-23,2024-09-04,2025-04-30,052 Northland Trail,55,51,Active,Expired,-130,349,530.0,219,0.0
12-342-4482,Trout,Seafood,71-300-8176,Topicblab,67,83,90,11.6,2024-10-27,2024-09-30,2025-04-23,374 Blue Bill Park Point,66,77,Active,Expired,-137,315,777.1999999999999,178,0.0
15-762-1058,Lime,Fruits & Vegetables,32-914-1424,Tazz,29,83,91,2.0,2024-11-29,2025-02-07,2025-06-18,083 Mccormick Park,81,53,Backordered,Expired,-81,282,58.0,201,0.0
65-282-0419,White Tea,Beverages,85-932-1011,Feedbug,50,100,91,25.5,2024-12-28,2024-07-17,2025-04-25,509 Waywood Center,29,31,Active,Expired,-135,253,1275.0,118,0.0
32-261-0008,Heavy Cream,Dairy,26-073-5798,Oyoyo,63,48,22,4.0,2024-05-30,2025-02-18,2025-08-23,2 Kingsford Center,21,90,Discontinued,Expired,-15,465,252.0,450,0.0
97-710-2449,Rye Bread,Bakery,39-676-9308,Tanoodle,28,94,80,2.8,2024-05-23,2025-01-23,2025-04-06,0 Miller Pass,31,1,Backordered,Expired,-154,472,78.39999999999999,318,0.0
31-969-4614,Arabica Coffee,Beverages,83-104-8425,Voomm,62,89,6,20.0,2024-09-08,2024-06-06,2025-08-21,993 Kensington Drive,23,11,Discontinued,Expired,-17,364,1240.0,347,0.0
85-806-8672,Black Tea,Beverages,44-646-7502,Kare,35,88,87,4.7,2024-04-05,2024-10-12,2025-03-25,24 South Trail,39,62,Active,Expired,-166,520,164.5,354,0.0
79-428-8753,Cabbage,Fruits & Vegetables,29-521-7910,Skivee,62,79,95,1.0,2024-05-16,2024-07-06,2025-05-01,9 Holmberg Circle,34,12,Active,Expired,-129,479,62.0,350,0.0
47-802-5023,Cod,Seafood,51-010-8144,Buzzster,16,20,45,8.0,2024-04-30,2024-10-18,2025-06-08,7096 Mcguire Park,81,62,Active,Expired,-91,495,128.0,404,0.0
35-617-3857,Arabica Coffee,Beverages,90-718-2724,Youspan,46,31,89,20.0,2025-01-04,2024-03-21,2025-08-02,292 Charing Cross Terrace,59,65,Backordered,Expired,-36,246,920.0,210,0.0
15-905-7750,Apricot,Fruits & Vegetables,48-176-1622,Skinix,42,61,52,5.0,2024-12-02,2025-01-31,2025-08-24,36687 Maple Avenue,86,99,Backordered,Expired,-14,279,210.0,265,0.0
05-193-8096,Grapes,Fruits & Vegetables,86-709-5618,Rhynoodle,82,21,85,5.5,2024-04-14,2024-03-19,2025-04-04,38 Rutledge Plaza,39,18,Backordered,Expired,-156,511,451.0,355,0.0
31-745-6850,Cabbage,Fruits & Vegetables,96-215-2767,Lajo,94,90,12,0.9,2024-10-03,2024-10-24,2025-07-09,081 Jana Lane,98,71,Active,Expired,-60,339,84.60000000000001,279,0.0
52-797-6961,Tilapia,Seafood,75-793-8978,Plajo,46,80,88,7.0,2024-09-19,2024-06-07,2025-08-12,13799 Quincy Park,62,22,Discontinued,Expired,-26,353,322.0,327,0.0
13-409-9040,White Tea,Beverages,34-303-5097,Jazzy,35,20,42,25.25,2024-06-30,2024-08-05,2025-05-10,9623 Cottonwood Park,53,56,Discontinued,Expired,-120,434,883.75,314,0.0
20-325-1965,Coconut,Fruits & Vegetables,97-155-1262,Katz,56,75,13,5.0,2024-09-04,2024-04-04,2025-06-20,78884 Union Street,42,53,Backordered,Expired,-79,368,280.0,289,0.0
88-586-8797,Grapes,Fruits & Vegetables,02-530-5932,Edgewire,98,62,97,5.5,2024-03-30,2024-08-25,2025-08-10,9469 Bayside Plaza,59,19,Active,Expired,-28,526,539.0,498,0.0
28-840-6096,Pomegranate,Fruits & Vegetables,15-444-8224,Flipopia,19,65,48,6.0,2024-09-09,2025-02-14,2025-05-23,92655 Pond Park,59,53,Discontinued,Expired,-107,363,114.0,256,0.0
51-312-8608,Cheddar Cheese,Dairy,06-315-0552,Jabbersphere,68,60,21,8.9,2024-02-27,2024-10-02,2025-03-16,406 Westridge Alley,79,46,Active,Expired,-175,558,605.2,383,0.0
43-164-5984,Butter,Dairy,10-008-6747,Shuffletag,36,75,35,2.9,2024-04-13,2024-06-17,2025-03-23,70862 Lighthouse Bay Junction,26,41,Discontinued,Expired,-168,512,104.39999999999999,344,0.0
42-907-6946,Coconut Oil,Oils & Fats,32-386-9832,Bluejam,90,75,6,5.0,2024-07-06,2025-01-01,2025-07-16,093 Anhalt Crossing,55,64,Active,Expired,-53,428,450.0,375,0.0
27-459-0724,Feta Cheese,Dairy,45-331-8563,Quaxo,91,7,64,7.0,2024-11-09,2024-08-12,2025-06-02,4 Duke Way,32,65,Discontinued,Expired,-97,302,637.0,205,0.0
02-575-1980,Plum,Fruits & Vegetables,61-100-8296,Yambee,11,58,32,4.0,2024-02-28,2024-07-09,2025-08-19,34832 Autumn Leaf Terrace,99,94,Active,Expired,-19,557,44.0,538,0.0
29-135-0791,Jasmine Rice,Grains & Pulses,05-050-4384,Babblestorm,56,48,82,4.75,2024-10-18,2024-12-21,2025-03-15,97 Utah Lane,71,65,Backordered,Expired,-176,324,266.0,148,0.0
17-253-5688,Greek Yogurt,Dairy,42-638-2086,Shufflester,39,55,39,3.0,2024-08-15,2024-07-07,2025-08-29,7 Hooker Way,47,59,Backordered,Expired,-9,388,117.0,379,0.0
17-493-4579,Almond Flour,Grains & Pulses,67-541-7091,Trudoo,76,8,2,9.5,2024-10-04,2024-11-08,2025-06-08,4627 Amoth Circle,24,53,Active,Expired,-91,338,722.0,247,0.0
50-772-2613,Cheddar Cheese,Dairy,74-619-4608,Roomm,86,23,1,9.0,2024-06-20,2024-05-19,2025-08-02,7 Lunder Hill,100,86,Backordered,Expired,-36,444,774.0,408,0.0
27-387-0428,Halibut,Seafood,62-312-2748,Camido,88,42,68,20.0,2024-06-23,2024-11-29,2025-07-04,1715 Dottie Pass,92,29,Active,Expired,-65,441,1760.0,376,0.0
82-811-7988,Olive Oil,Oils & Fats,41-772-9238,Realmix,36,3,54,6.0,2024-03-03,2024-06-13,2025-06-16,65 Chinook Circle,74,8,Discontinued,Expired,-83,553,216.0,470,0.0
12-239-9399,Potato,Fruits & Vegetables,53-584-1853,Tagtune,28,40,27,1.2,2024-12-14,2024-07-29,2025-04-24,924 La Follette Alley,30,56,Active,Expired,-136,267,33.6,131,0.0
16-499-5059,Pear,Fruits & Vegetables,09-090-6360,Centizu,77,20,5,4.5,2024-08-18,2024-11-19,2025-05-25,3 Hooker Way,61,62,Discontinued,Expired,-105,385,346.5,280,0.0
98-652-9569,Butter Biscuit,Bakery,65-160-1426,Ooba,12,7,23,6.0,2025-02-06,2025-02-17,2025-08-14,32 6th Lane,72,16,Discontinued,Expired,-24,213,72.0,189,0.0
67-984-5368,Parmesan Cheese,Dairy,39-714-7313,Yakidoo,52,56,34,12.0,2024-09-27,2024-10-04,2025-03-18,0 Fordem Place,31,69,Backordered,Expired,-173,345,624.0,172,0.0
71-436-5841,Cauliflower,Fruits & Vegetables,87-546-9674,Dynabox,87,91,94,2.5,2024-07-04,2024-09-25,2025-06-15,52 Victoria Plaza,47,4,Discontinued,Expired,-84,430,217.5,346,0.0
10-617-7581,Peanut Oil,Oils & Fats,86-995-7254,Devpulse,24,14,5,4.0,2024-06-20,2024-03-30,2025-03-30,0 Lawn Parkway,98,9,Active,Expired,-161,444,96.0,283,0.0
67-473-7093,Black Tea,Beverages,92-830-6986,Topicstorm,56,12,85,5.0,2024-12-10,2024-03-20,2025-08-29,87417 Forest Pass,52,46,Active,Expired,-9,271,280.0,262,0.0
04-038-1547,Rye Bread,Bakery,61-912-9541,Realblab,48,2,16,2.8,2024-03-26,2024-11-24,2025-03-13,76 Shelley Pass,27,1,Discontinued,Expired,-178,530,134.39999999999998,352,0.0
62-100-2245,Sourdough Bread,Bakery,18-110-8314,Meevee,22,60,73,4.2,2024-07-09,2024-11-08,2025-03-16,56830 Fremont Road,62,3,Backordered,Expired,-175,425,92.4,250,0.0
76-401-7083,Pomegranate,Fruits & Vegetables,29-156-0691,Meeveo,59,79,87,6.0,2024-09-03,2024-10-03,2025-07-12,31892 Pennsylvania Street,47,18,Active,Expired,-57,369,354.0,312,0.0
14-844-4138,Black Coffee,Beverages,90-534-2165,Flipbug,61,43,29,15.0,2025-02-03,2024-10-25,2025-08-18,40643 Sullivan Lane,67,6,Discontinued,Expired,-20,216,915.0,196,0.0
42-887-6557,Long Grain Rice,Grains & Pulses,49-092-2735,Geba,26,82,19,1.5,2024-09-23,2024-07-10,2025-09-05,61224 Northridge Avenue,76,88,Active,Expired,-2,349,39.0,347,0.0
19-244-9890,Herbal Tea,Beverages,98-107-0604,Wikido,61,22,98,30.0,2024-03-07,2024-10-02,2025-07-14,620 Mockingbird Pass,90,11,Active,Expired,-55,549,1830.0,494,0.0
60-911-3745,Black Rice,Grains & Pulses,87-570-0273,Blognation,98,41,98,6.35,2025-01-05,2024-08-31,2025-04-27,75054 Ramsey Parkway,70,75,Backordered,Expired,-133,245,622.3,112,0.0
76-264-0748,Eggplant,Fruits & Vegetables,27-557-2375,Roombo,47,41,63,3.0,2024-04-15,2024-06-01,2025-06-19,55 Morning Terrace,39,54,Active,Expired,-80,510,141.0,430,0.0
68-732-5919,Jasmine Rice,Grains & Pulses,07-500-2023,Eimbee,26,83,24,4.75,2025-02-07,2024-10-29,2025-05-24,56 Bonner Point,75,12,Backordered,Expired,-106,212,123.5,106,0.0
04-453-5485,Tomato,Fruits & Vegetables,43-880-2879,Quatz,84,20,58,2.5,2024-04-08,2025-01-10,2025-03-12,2 Sunbrook Lane,86,64,Backordered,Expired,-179,517,210.0,338,0.0
69-895-3397,Cucumber,Fruits & Vegetables,02-575-2074,Yabox,28,5,9,1.8,2025-01-16,2025-01-16,2025-07-12,98 Melody Street,33,9,Discontinued,Expired,-57,234,50.4,177,0.0
93-813-2419,Digestive Biscuit,Bakery,12-264-4503,Dynabox,39,16,57,4.0,2024-12-21,2024-04-09,2025-06-26,7407 Farragut Pass,98,12,Active,Expired,-73,260,156.0,187,0.0
66-716-8221,Cheddar Cheese,Dairy,67-024-9832,LiveZ,70,96,35,9.0,2025-02-08,2024-06-24,2025-05-21,54 Weeping Birch Lane,63,84,Backordered,Expired,-109,211,630.0,102,0.0
31-627-6025,White Bread,Bakery,17-084-8551,Ozu,56,62,64,2.5,2024-08-22,2024-09-03,2025-07-15,44638 Corscot Lane,56,73,Backordered,Expired,-54,381,140.0,327,0.0
94-020-6982,Tuna,Seafood,72-649-3163,Thoughtstorm,25,75,27,18.0,2025-01-02,2024-10-05,2025-06-22,381 Rutledge Place,31,36,Active,Expired,-77,248,450.0,171,0.0
70-854-6891,Sourdough Bread,Bakery,79-575-9351,Flashspan,41,84,90,4.0,2025-01-28,2024-11-28,2025-08-13,24045 Bluestem Point,42,65,Active,Expired,-25,222,164.0,197,0.0
86-978-6666,Whole Wheat Flour,Grains & Pulses,43-979-2253,Dabjam,38,43,28,2.7,2024-10-01,2024-07-26,2025-07-02,21343 Brentwood Circle,34,54,Backordered,Expired,-67,341,102.60000000000001,274,0.0
27-442-3654,Herbal Tea,Beverages,57-544-2465,Yoveo,59,17,1,30.0,2024-07-21,2024-08-26,2025-06-25,67677 Lakewood Gardens Way,69,82,Active,Expired,-74,413,1770.0,339,0.0
72-341-1154,Heavy Cream,Dairy,84-090-6472,Yodo,85,66,85,4.2,2025-01-06,2024-10-31,2025-03-20,8682 Golf Course Junction,65,58,Discontinued,Expired,-171,244,357.0,73,0.0
02-974-8526,Onion,Fruits & Vegetables,09-387-1119,Mudo,74,4,39,2.0,2024-12-26,2024-04-05,2025-03-25,42 Green Ridge Terrace,97,24,Backordered,Expired,-166,255,148.0,89,0.0
63-918-8253,Mango,Fruits & Vegetables,94-157-1762,Devpulse,53,98,23,5.0,2025-02-24,2024-07-04,2025-05-10,917 Westerfield Terrace,41,84,Backordered,Expired,-120,195,265.0,75,0.0
86-482-6451,White Tea,Beverages,56-965-0404,Brightbean,91,78,61,25.0,2024-05-05,2024-10-27,2025-07-28,5501 Fuller Way,63,15,Backordered,Expired,-41,490,2275.0,449,0.0
74-294-3760,Peanut Oil,Oils & Fats,81-233-6894,Babblestorm,49,17,54,4.0,2024-09-23,2024-11-30,2025-08-30,0109 Stang Terrace,45,96,Discontinued,Expired,-8,349,196.0,341,0.0
53-805-9523,Sourdough Bread,Bakery,99-864-0256,Rhyloo,40,30,65,4.5,2024-07-02,2024-03-19,2025-06-30,94 Mallory Center,54,29,Active,Expired,-69,432,180.0,363,0.0
95-349-0828,Feta Cheese,Dairy,43-977-2343,Avaveo,97,57,84,7.0,2024-09-27,2024-08-29,2025-08-06,60 Towne Hill,95,28,Active,Expired,-32,345,679.0,313,0.0
10-378-9729,Cabbage,Fruits & Vegetables,83-941-9620,Rooxo,69,21,68,66.55,2024-12-23,2024-11-26,2025-08-14,2 Butterfield Pass,36,35,Discontinued,Expired,-24,258,4591.95,234,0.0
79-136-9840,Herbal Tea,Beverages,07-809-0926,Pixonyx,77,45,75,30.0,2024-11-05,2024-08-19,2025-09-02,26175 Oxford Way,25,37,Discontinued,Expired,-5,306,2310.0,301,0.0
38-732-7667,Pineapple,Fruits & Vegetables,88-663-3393,Photojam,18,52,22,3.5,2024-08-23,2024-10-13,2025-04-08,3645 Ridge Oak Drive,42,32,Backordered,Expired,-152,380,63.0,228,0.0
34-369-7712,Apricot,Fruits & Vegetables,95-241-9348,Fivebridge,55,96,40,5.0,2024-05-16,2024-05-11,2025-08-22,0 Lerdahl Parkway,23,47,Discontinued,Expired,-16,479,275.0,463,0.0
18-278-2383,Gouda Cheese,Dairy,73-210-4267,Skimia,97,77,13,7.0,2024-11-11,2024-09-15,2025-03-29,96 American Center,43,40,Backordered,Expired,-162,300,679.0,138,0.0
86-330-0214,Arabica Coffee,Beverages,87-840-7803,Jayo,36,64,63,20.0,2024-03-15,2025-02-18,2025-07-31,5818 Twin Pines Place,91,35,Backordered,Expired,-38,541,720.0,503,0.0
24-143-4957,Canola Oil,Oils & Fats,29-968-4976,Katz,25,97,63,2.3,2024-10-22,2024-06-22,2025-07-22,685 Independence Junction,72,23,Discontinued,Expired,-47,320,57.49999999999999,273,0.0
82-231-4245,Wild Rice,Grains & Pulses,96-177-4040,Kayveo,32,91,80,10.0,2024-10-18,2024-08-28,2025-04-09,77 Monument Court,69,80,Discontinued,Expired,-151,324,320.0,173,0.0
10-249-7928,Black Rice,Grains & Pulses,69-861-0313,Voomm,85,4,75,6.5,2024-08-18,2024-04-03,2025-08-17,57598 Russell Center,95,70,Backordered,Expired,-21,385,552.5,364,0.0
63-162-9244,Eggplant,Fruits & Vegetables,58-945-2944,Vimbo,49,89,65,3.0,2024-05-24,2024-08-11,2025-08-24,04 Rockefeller Terrace,37,48,Active,Expired,-14,471,147.0,457,0.0
05-498-7751,Cauliflower,Fruits & Vegetables,17-963-6051,Abata,52,22,37,2.5,2024-10-28,2024-07-10,2025-05-14,30408 5th Way,56,44,Active,Expired,-116,314,130.0,198,0.0
67-625-9704,Sardines,Seafood,13-475-1009,Eayo,33,18,92,6.0,2024-06-03,2024-09-26,2025-04-15,7819 Fallview Park,98,56,Discontinued,Expired,-145,461,198.0,316,0.0
57-861-4379,Swiss Cheese,Dairy,73-383-4390,Feedmix,93,8,51,8.0,2024-02-28,2024-05-15,2025-05-03,64407 Marcy Plaza,93,85,Backordered,Expired,-127,557,744.0,430,0.0
39-232-5341,Arborio Rice,Grains & Pulses,23-319-2681,Feedmix,20,34,74,4.5,2024-09-21,2024-10-24,2025-07-20,05433 Towne Terrace,50,83,Discontinued,Expired,-49,351,90.0,302,0.0
13-844-2178,Sardines,Seafood,66-832-1802,Browsetype,44,67,48,6.0,2024-09-05,2024-09-21,2025-04-18,86207 Tennyson Parkway,90,11,Active,Expired,-142,367,264.0,225,0.0
84-269-9130,Long Grain Rice,Grains & Pulses,88-615-2915,Flashspan,11,10,80,1.5,2024-06-05,2024-09-27,2025-04-21,49263 Graceland Pass,48,65,Discontinued,Expired,-139,459,16.5,320,0.0
54-374-9986,Cream,Dairy,33-818-4917,Oyondu,92,52,80,2.5,2024-06-03,2024-10-22,2025-04-03,74997 Katie Terrace,72,96,Discontinued,Expired,-157,461,230.0,304,0.0
26-629-5920,Rye Bread,Bakery,19-264-7608,Jetwire,99,6,88,3.0,2024-05-15,2024-07-16,2025-08-23,77563 Russell Lane,49,9,Active,Expired,-15,480,297.0,465,0.0
76-027-4850,Onion,Fruits & Vegetables,75-256-5638,Tavu,39,37,48,2.0,2024-11-27,2024-08-26,2025-06-20,425 Shasta Terrace,25,19,Active,Expired,-79,284,78.0,205,0.0
85-806-0613,Oatmeal Biscuit,Bakery,06-286-2758,Kwimbee,41,21,47,5.0,2024-03-07,2025-01-01,2025-05-27,9269 Main Trail,50,99,Active,Expired,-103,549,205.0,446,0.0
04-637-8815,Apricot,Fruits & Vegetables,60-959-6355,Zoonder,90,91,62,5.0,2024-11-24,2024-11-27,2025-05-01,537 Maple Alley,34,72,Active,Expired,-129,287,450.0,158,0.0
89-602-6755,Milk,Dairy,51-054-3811,BlogXS,74,90,26,1.0,2024-05-23,2025-02-07,2025-07-10,4 Bashford Court,24,11,Discontinued,Expired,-59,472,74.0,413,0.0
03-441-4252,Yogurt,Dairy,11-430-6041,Wordpedia,12,83,93,1.75,2024-10-27,2024-06-28,2025-07-21,6 Bobwhite Alley,22,9,Backordered,Expired,-48,315,21.0,267,0.0
91-553-1774,Feta Cheese,Dairy,74-943-4552,Demivee,80,43,80,7.0,2024-06-26,2024-09-05,2025-04-26,84 Washington Crossing,64,53,Active,Expired,-134,438,560.0,304,0.0
06-955-3428,Black Rice,Grains & Pulses,54-031-2945,Vinder,30,38,83,6.0,2024-08-03,2024-06-10,2025-05-16,3296 Walton Court,31,34,Backordered,Expired,-114,400,180.0,286,0.0
67-710-5120,Bread Flour,Grains & Pulses,00-131-9278,Skynoodle,84,92,18,1.5,2024-10-29,2024-12-29,2025-07-09,978 Shasta Lane,92,69,Active,Expired,-60,313,126.0,253,0.0
35-353-4068,Bread Flour,Grains & Pulses,44-199-6832,Jetpulse,64,11,97,1.5,2024-12-26,2024-12-18,2025-08-10,8583 Northwestern Terrace,33,83,Discontinued,Expired,-28,255,96.0,227,0.0
63-890-1246,Oatmeal Biscuit,Bakery,29-273-1595,Vidoo,93,50,43,5.0,2024-06-27,2024-05-16,2025-04-14,3 Melrose Trail,76,35,Discontinued,Expired,-146,437,465.0,291,0.0
25-522-6043,Gouda Cheese,Dairy,29-122-7037,Kazu,71,93,75,7.0,2024-10-09,2024-08-19,2025-06-21,890 Eggendart Pass,77,58,Discontinued,Expired,-78,333,497.0,255,0.0
68-734-1585,Greek Yogurt,Fruits & Vegetables,54-537-5633,Meeveo,62,44,11,51.17,2025-01-08,2024-04-16,2025-05-31,3 Hagan Drive,92,37,Discontinued,Expired,-99,242,3172.54,143,0.0
62-795-7801,Palm Oil,Oils & Fats,08-312-0872,Buzzshare,35,41,84,1.8,2024-08-17,2024-07-28,2025-06-13,94451 Arkansas Park,62,14,Backordered,Expired,-86,386,63.0,300,0.0
21-120-6238,All-Purpose Flour,Grains & Pulses,86-292-4587,Dabjam,55,33,14,1.75,2024-12-03,2024-05-26,2025-06-03,050 Mcbride Avenue,34,62,Discontinued,Expired,-96,278,96.25,182,0.0
36-918-2937,Green Coffee,Beverages,53-844-0478,Kwinu,62,89,18,12.0,2024-03-12,2025-02-12,2025-03-17,90865 Sherman Court,35,36,Active,Expired,-174,544,744.0,370,0.0
95-738-4658,Green Coffee,Beverages,67-404-3362,Skyndu,90,68,74,12.0,2024-04-02,2024-11-26,2025-06-28,35 Golf Course Alley,81,26,Backordered,Expired,-71,523,1080.0,452,0.0
83-716-2177,Halibut,Seafood,79-518-8344,Linktype,18,46,26,20.0,2024-04-10,2024-10-10,2025-04-03,26266 Esker Point,57,95,Backordered,Expired,-157,515,360.0,358,0.0
44-634-8292,Whole Wheat Flour,Grains & Pulses,48-557-5036,Quatz,60,69,64,2.75,2025-02-23,2024-03-09,2025-03-19,46 Orin Drive,51,6,Active,Expired,-172,196,165.0,24,0.0
69-171-1305,Brown Rice,Grains & Pulses,33-733-7313,Livetube,31,29,57,2.5,2024-10-26,2024-06-18,2025-07-05,9951 Petterle Alley,25,22,Active,Expired,-64,316,77.5,252,0.0
27-681-5588,Anchovies,Seafood,89-959-2254,Flipopia,100,99,8,10.0,2025-02-19,2024-10-26,2025-04-21,498 Delladonna Drive,54,92,Discontinued,Expired,-139,200,1000.0,61,0.0
11-733-1756,Rice Flour,Grains & Pulses,27-970-8649,Mynte,52,81,53,2.0,2024-08-28,2024-11-27,2025-07-31,127 Eliot Road,95,88,Backordered,Expired,-38,375,104.0,337,0.0
24-571-1080,Kale,Fruits & Vegetables,07-520-1107,Devshare,60,15,89,4.0,2024-06-07,2025-02-21,2025-07-21,5325 Milwaukee Lane,21,29,Discontinued,Expired,-48,457,240.0,409,0.0
38-822-8005,Cucumber,Fruits & Vegetables,45-886-1540,Innojam,47,20,65,1.75,2025-01-19,2025-01-12,2025-03-28,6 Stang Hill,49,19,Backordered,Expired,-163,231,82.25,68,0.0
00-405-7428,Apple,Fruits & Vegetables,42-746-2717,Zava,81,74,45,3.5,2025-01-20,2025-01-27,2025-06-02,42 Mallory Court,42,23,Discontinued,Expired,-97,230,283.5,133,0.0
01-839-6534,Short Grain Rice,Grains & Pulses,51-519-4588,Tanoodle,56,28,76,3.0,2024-10-25,2025-02-04,2025-03-19,8 Hazelcrest Street,93,69,Active,Expired,-172,317,168.0,145,0.0
50-679-2072,Canola Oil,Oils & Fats,81-588-5701,Thoughtmix,97,32,43,2.3,2024-10-06,2024-05-03,2025-03-21,20 Butterfield Lane,82,98,Active,Expired,-170,336,223.1,166,0.0
02-085-7218,Cheddar Cheese,Dairy,41-978-3326,Oyonder,85,28,32,8.9,2025-01-17,2024-06-25,2025-05-26,2835 Schlimgen Parkway,57,41,Backordered,Expired,-104,233,756.5,129,0.0
45-402-0421,Swiss Cheese,Dairy,87-201-6047,Quinu,70,84,72,8.0,2024-07-20,2024-12-08,2025-04-14,36 Longview Street,71,20,Active,Expired,-146,414,560.0,268,0.0
37-248-6266,Pear,Fruits & Vegetables,75-553-7424,Youspan,84,74,48,4.5,2024-12-24,2024-10-17,2025-08-20,7051 Calypso Place,64,32,Backordered,Expired,-18,257,378.0,239,0.0
28-433-8533,Multigrain Bread,Bakery,81-694-0300,Topicware,87,70,77,3.2,2024-05-08,2024-02-27,2025-03-27,8 Mayer Trail,73,44,Active,Expired,-164,487,278.40000000000003,323,0.0
45-194-4094,Plum,Fruits & Vegetables,65-611-4749,Devcast,64,71,69,3.9,2024-10-10,2024-06-14,2025-07-11,2 Scofield Street,60,67,Active,Expired,-58,332,249.6,274,0.0
08-637-9335,Lettuce,Fruits & Vegetables,99-178-0951,Meemm,100,7,14,2.0,2024-12-16,2024-03-06,2025-07-23,9 Cardinal Alley,26,33,Backordered,Expired,-46,265,200.0,219,0.0
37-666-3902,Cauliflower,Fruits & Vegetables,58-536-6583,Meevee,19,73,60,2.45,2024-03-12,2024-08-11,2025-07-08,85276 Lakewood Gardens Alley,70,48,Backordered,Expired,-61,544,46.550000000000004,483,0.0
